name,pct_change,total_mv,up_num,down_num
SPD概念,1.65,6428496.4,10.0,1.0
减肥药,0.9,36154883.2,19.0,7.0
机器人执行器,-0.12,43354420.8,13.0,12.0
高压快充,1.87,37375880.0,37.0,6.0
空间计算,1.48,12003922.2,19.0,4.0
裸眼3D,1.14,29799956.8,18.0,5.0
混合现实,1.74,97225825.6,24.0,6.0
央企改革,0.42,3348581990.4,246.0,190.0
中特估,-0.31,2271990963.2,27.0,49.0
液冷概念,1.93,103185588.8,53.0,8.0
存储芯片,0.45,95263886.4,30.0,23.0
光通信模块,1.53,85602710.4,42.0,17.0
数据要素,0.75,160723880.0,91.0,29.0
算力概念,0.91,615600691.2,92.0,41.0
ERP概念,0.04,21116913.6,13.0,4.0
MLOps概念,1.02,17926870.8,7.0,2.0
同步磁阻电机,1.67,5450158.3,5.0,1.0
时空大数据,0.58,12837150.0,15.0,4.0
数字水印,0.24,9790468.9,8.0,5.0
CPO概念,1.66,133906688.0,37.0,8.0
AI芯片,0.23,117225513.6,14.0,12.0
ChatGPT概念,0.1,195108281.6,43.0,29.0
电子后视镜,1.16,33233468.8,18.0,4.0
毫米波概念,0.53,46326872.0,30.0,10.0
蒙脱石散,2.01,5642977.2,9.0,2.0
血氧仪,0.77,12723546.7,9.0,4.0
第四代半导体,0.59,10820723.9,3.0,1.0
熊去氧胆酸,1.19,33102694.4,17.0,4.0
PLC概念,0.09,32244916.8,5.0,4.0
数据确权,0.1,25731300.0,19.0,11.0
抗菌面料,1.72,7879593.8,11.0,3.0
跨境电商,0.81,137533944.0,89.0,41.0
复合集流体,0.87,17803091.6,18.0,5.0
破净股,0.42,2129039744.0,283.0,139.0
AIGC概念,0.61,182037809.6,74.0,36.0
Web3.0,0.15,43250468.8,29.0,16.0
供销社概念,0.07,12565240.0,9.0,5.0
科创板做市股,0.99,180797616.0,27.0,17.0
科创板做市商,0.53,173342692.8,11.0,2.0
创新药,1.22,145716273.6,63.0,23.0
世界杯,1.02,256134200.0,12.0,6.0
信创,0.8,321452313.6,167.0,66.0
熔盐储能,1.1,7121018.1,7.0,2.0
空气能热泵,1.35,117166910.4,26.0,6.0
Chiplet概念,1.02,67424369.6,20.0,8.0
减速器,0.61,54548585.6,39.0,19.0
轮毂电机,1.72,5181103.7,8.0,0.0
生物质能发电,0.87,19451464.8,21.0,4.0
TOPCon电池,-0.23,57998113.6,18.0,22.0
光伏高速公路,0.5,10527087.1,5.0,2.0
钒电池,0.15,47638300.8,10.0,8.0
钙钛矿电池,0.03,57860227.2,14.0,17.0
汽车一体化压铸,1.54,30520369.6,25.0,2.0
麒麟电池,1.35,125812654.4,6.0,3.0
机器人概念,1.18,600028595.2,328.0,116.0
汽车热管理,1.55,72009292.8,62.0,16.0
F5G概念,1.37,55040888.0,18.0,5.0
超超临界发电,0.43,84212633.6,25.0,17.0
粮食概念,-0.37,19943992.6,10.0,16.0
痘病毒防治,1.0,60331379.2,42.0,13.0
数字哨兵,1.04,7648703.4,8.0,4.0
千金藤素,1.64,13355264.4,4.0,1.0
噪声防治,1.25,3007443.0,5.0,3.0
新型城镇化,0.62,40675126.4,71.0,24.0
户外露营,2.77,12430084.3,22.0,3.0
肝炎概念,0.17,40353665.6,30.0,15.0
统一大市场,1.11,35246355.2,28.0,10.0
建筑节能,1.07,19027861.4,30.0,12.0
电子身份证,0.19,29999382.4,22.0,12.0
托育服务,1.44,8211712.1,11.0,1.0
啤酒概念,0.53,24039350.2,9.0,4.0
中俄贸易概念,1.74,45006382.4,47.0,11.0
跨境支付,0.25,1117132774.4,29.0,19.0
土壤修复,0.94,18808530.9,24.0,8.0
智慧灯杆,1.94,12018293.8,20.0,4.0
净水概念,0.68,117216568.0,14.0,4.0
民爆概念,0.36,16164328.4,11.0,6.0
气溶胶检测,1.05,20988664.9,9.0,2.0
东数西算,1.05,96361099.2,35.0,22.0
重组蛋白,1.28,14727026.4,10.0,4.0
数字经济,0.97,153963740.8,112.0,42.0
新冠药物,1.0,52500142.4,44.0,11.0
百元股,0.5,1224753894.4,42.0,35.0
地下管网,0.41,28565604.8,26.0,14.0
电子纸概念,1.5,36132241.6,12.0,2.0
幽门螺杆菌概念,1.19,45652585.6,39.0,11.0
虚拟数字人,0.38,327161400.0,43.0,35.0
DRG/DIP,0.5,12823367.1,15.0,2.0
低价股,0.35,213879433.6,138.0,75.0
动力电池回收,0.83,69119576.0,25.0,11.0
昨日连板_含一字,0.49,7866829.4,9.0,9.0
昨日涨停_含一字,1.56,54077537.6,31.0,32.0
EDR概念,0.48,25973828.2,8.0,6.0
IGBT概念,0.28,188803304.0,19.0,18.0
数据安全,0.82,84596086.4,52.0,23.0
调味品概念,0.3,68045953.6,15.0,15.0
预制菜概念,0.6,63695153.6,40.0,15.0
绿色电力,0.56,468636262.4,74.0,44.0
培育钻石,0.67,13467801.2,10.0,4.0
职业教育,0.85,63530489.6,55.0,16.0
发电机概念,2.65,12220866.2,18.0,3.0
华为欧拉,1.36,28148444.8,10.0,7.0
PVDF概念,1.77,27199712.0,11.0,4.0
环氧丙烷,0.87,30639761.6,8.0,6.0
磷化工,-0.1,69704617.6,22.0,21.0
元宇宙概念,0.73,427079713.6,98.0,40.0
国资云概念,1.51,31339302.4,16.0,1.0
植物照明,2.36,15512165.6,16.0,2.0
碳基材料,2.37,17409344.2,13.0,6.0
专精特新,0.95,437171072.0,524.0,239.0
工业母机,0.36,117529585.6,48.0,34.0
抽水蓄能,0.82,87040387.2,20.0,10.0
激光雷达,1.14,42280718.4,24.0,8.0
内贸流通,0.56,141857318.4,118.0,45.0
宁组合,1.28,393879331.2,15.0,8.0
茅指数,0.79,1256334336.0,27.0,14.0
机器视觉,0.43,46719886.4,41.0,26.0
NFT概念,0.04,47722096.0,39.0,14.0
毛发医疗,-0.58,8541595.6,11.0,4.0
华为昇腾,0.62,33676548.8,17.0,9.0
空间站概念,0.07,18239065.8,10.0,9.0
宠物经济,1.04,25424671.3,27.0,11.0
REITs概念,0.11,82447504.0,11.0,10.0
工程机械概念,1.35,92412414.4,36.0,13.0
快递概念,1.32,57307355.2,30.0,10.0
储能,1.42,757836339.2,238.0,80.0
钠离子电池,1.39,191292355.2,41.0,8.0
CAR-T细胞疗法,1.14,40226124.8,16.0,6.0
换电概念,1.6,81014006.4,35.0,13.0
华为汽车,1.26,155548785.6,76.0,22.0
核污染防治,0.91,36413939.2,23.0,8.0
电子车牌,1.17,14775437.1,12.0,4.0
工业气体,0.55,37937468.8,14.0,12.0
化债(AMC)概念,0.71,97791904.0,37.0,20.0
低碳冶金,0.46,29218545.6,4.0,4.0
光伏建筑一体化,0.84,104502865.6,55.0,24.0
碳化硅,1.12,54542009.6,24.0,12.0
被动元件,0.59,38550524.8,20.0,7.0
磁悬浮概念,0.74,70913350.4,18.0,10.0
化妆品概念,0.96,65292142.4,40.0,17.0
注射器概念,1.83,7173205.6,9.0,3.0
快手概念,0.75,26055465.7,18.0,11.0
注册制次新股,1.65,75208931.2,65.0,11.0
生物识别,0.85,100170035.2,36.0,13.0
汽车芯片,0.13,114272528.0,31.0,24.0
固态电池,1.6,458973440.0,130.0,30.0
水产养殖,0.15,24605761.9,10.0,6.0
碳交易,0.92,247654676.8,91.0,35.0
社区团购,0.31,58149324.8,25.0,14.0
6G概念,0.35,50307846.4,17.0,9.0
商业航天,0.91,146660716.8,100.0,48.0
RCEP概念,0.39,20788690.3,17.0,7.0
有机硅,1.19,28047636.8,22.0,7.0
无线充电,1.61,192876852.8,32.0,10.0
数字阅读,0.95,18756619.0,12.0,6.0
虚拟电厂,1.63,58535198.4,42.0,8.0
拼多多概念,0.29,11999856.8,14.0,10.0
eSIM,3.35,27575086.4,8.0,2.0
C2M概念,1.26,28256222.4,32.0,8.0
盲盒经济,-0.01,11155797.2,6.0,4.0
鸿蒙概念,0.87,202020200.0,79.0,28.0
第三代半导体,0.52,163416952.0,65.0,41.0
刀片电池,1.41,95108304.0,9.0,4.0
草甘膦,-1.44,15386020.9,6.0,8.0
氦气概念,1.09,9094683.1,7.0,4.0
MicroLED,1.17,46659542.4,16.0,3.0
屏下摄像,0.5,56400251.2,7.0,3.0
EDA概念,-1.0,21923227.0,3.0,11.0
装配建筑,1.14,139027844.8,60.0,24.0
肝素概念,1.07,19624407.7,11.0,2.0
汽车拆解,0.47,24854692.7,14.0,3.0
商汤概念,1.27,47175734.4,9.0,5.0
疫苗冷链,1.12,46033305.6,21.0,6.0
网红直播,0.89,157566932.8,76.0,45.0
辅助生殖,1.28,48816089.6,44.0,8.0
代糖概念,0.71,13320850.6,9.0,5.0
蚂蚁概念,0.48,488790707.2,35.0,16.0
长寿药,0.62,12257367.3,11.0,4.0
中芯概念,-0.21,232750987.2,31.0,28.0
退税商店,0.96,14667668.0,7.0,3.0
尾气治理,0.43,22111393.2,18.0,15.0
地塞米松,0.23,7670865.5,8.0,2.0
抖音小店,0.6,22870288.6,16.0,8.0
免税概念,0.52,94540964.8,15.0,15.0
湖北自贸,0.45,33667958.4,19.0,9.0
北交所概念,0.31,32908923.2,17.0,9.0
地摊经济,1.18,62183064.0,26.0,8.0
抖音概念(字节概念),0.69,73232356.8,42.0,32.0
数据中心,1.41,586315750.4,136.0,58.0
天基互联,0.28,48200998.4,23.0,17.0
车联网(车路云),0.86,516618521.6,152.0,59.0
RCS概念,-0.01,18879033.4,15.0,6.0
特高压,1.49,106865947.2,65.0,17.0
半导体概念,0.43,738988441.6,191.0,140.0
氮化镓,0.48,91112185.6,29.0,17.0
WiFi,0.93,50183779.2,20.0,7.0
医废处理,0.69,19689447.3,25.0,6.0
消毒剂,0.73,53568144.0,35.0,23.0
远程办公,0.31,66017393.6,27.0,12.0
口罩,1.59,271597876.8,116.0,38.0
降解塑料,1.32,64769692.8,45.0,15.0
HIT电池,0.42,62058068.8,21.0,18.0
转基因,-0.12,11734140.2,7.0,8.0
流感,0.67,127258564.8,76.0,35.0
传感器,0.5,122112120.0,60.0,33.0
广电,1.08,23276257.1,23.0,4.0
云游戏,0.36,28693339.2,18.0,7.0
MiniLED,1.13,89963262.4,46.0,13.0
3D摄像头,0.96,56839112.0,8.0,3.0
新能源车,1.43,1111855462.4,459.0,137.0
CRO,2.09,48032790.4,36.0,1.0
胎压监测,1.56,29671032.0,21.0,5.0
IPv6,0.41,56099500.8,8.0,4.0
白酒,0.41,352743315.2,39.0,9.0
维生素,0.19,40550716.8,23.0,7.0
阿兹海默,0.17,13601803.5,8.0,5.0
无线耳机,1.28,221997480.0,62.0,21.0
乳业,0.28,43607108.8,18.0,9.0
国产芯片,0.39,941772748.8,212.0,140.0
MLCC,1.62,17575618.7,11.0,2.0
医疗美容,0.72,92838273.6,50.0,15.0
农业种植,-0.02,71044179.2,40.0,43.0
鸡肉概念,0.46,34928828.8,14.0,5.0
智慧政务,1.03,54804155.2,60.0,19.0
VPN,0.85,27775187.2,16.0,5.0
光刻机(胶),0.53,77015766.4,56.0,27.0
数字货币,1.1,77896073.6,56.0,18.0
猪肉概念,0.89,82365192.0,28.0,7.0
3D玻璃,1.36,28770574.4,14.0,3.0
UWB概念,0.79,38269369.6,16.0,3.0
标准普尔,0.44,5541983052.8,628.0,382.0
PCB,1.76,105902184.0,70.0,17.0
ETC,1.15,35036174.4,31.0,12.0
垃圾分类,1.19,75485689.6,77.0,18.0
青蒿素,1.79,26705861.7,8.0,2.0
单抗概念,1.35,134853974.4,36.0,11.0
GDR,0.78,147240644.8,7.0,3.0
富时罗素,0.51,6028719820.8,791.0,442.0
人造肉,1.14,17171311.3,13.0,4.0
电子烟,2.0,92302513.6,39.0,8.0
氢能源,0.73,448747699.2,148.0,87.0
超级真菌,1.9,46822092.8,17.0,4.0
数字孪生,1.07,89708665.6,58.0,19.0
边缘计算,1.03,261535683.2,83.0,36.0
超清视频,0.46,228247475.2,67.0,31.0
工业大麻,1.24,40398590.4,27.0,14.0
纳米银,0.56,9956249.9,6.0,4.0
华为概念,1.12,1253357977.6,523.0,175.0
电子竞技,1.07,296907643.2,21.0,15.0
冷链物流,0.92,149056043.2,76.0,35.0
纾困概念,0.86,40095032.0,37.0,13.0
进口博览,0.02,24142281.4,10.0,6.0
京东金融,1.46,23064250.0,8.0,2.0
影视概念,1.33,54546051.2,48.0,10.0
百度概念,0.7,242499580.8,97.0,40.0
天然气,0.46,495803520.0,74.0,45.0
富士康,2.07,41977115.2,27.0,7.0
体外诊断,0.78,90001840.0,51.0,15.0
OLED,0.89,199513556.8,83.0,41.0
知识产权,0.51,34469468.8,27.0,12.0
东北振兴,0.61,60774155.2,36.0,20.0
互联医疗,0.47,478910822.4,71.0,27.0
独角兽,1.23,493821465.6,88.0,33.0
乡村振兴,0.62,130621972.8,82.0,49.0
小米概念,1.46,290506768.0,159.0,46.0
工业互联,0.78,409736889.6,125.0,60.0
万达概念,1.84,55948011.2,10.0,3.0
区块链,0.64,779717708.8,149.0,75.0
新零售,1.1,252893068.8,103.0,36.0
养老金,0.57,296900185.6,105.0,70.0
租售同权,0.94,41220267.2,11.0,6.0
MSCI中国,0.24,6362699008.0,294.0,255.0
壳资源,1.14,25158393.7,54.0,20.0
可燃冰,0.44,30987561.6,6.0,7.0
昨日触板,-1.77,16552527.0,6.0,18.0
昨日连板,2.97,4991189.9,5.0,4.0
昨日涨停,1.23,46266166.4,26.0,29.0
大飞机,0.62,166588179.2,63.0,34.0
雄安新区,1.18,253682928.0,114.0,42.0
贬值受益,1.64,207080673.6,126.0,32.0
超级品牌,0.44,848043392.0,18.0,14.0
工业4.0,1.32,261880916.8,87.0,41.0
军民融合,0.65,273674640.0,126.0,55.0
共享经济,1.07,22560838.1,14.0,4.0
精准医疗,0.84,55733252.8,34.0,9.0
钛白粉,-0.07,13552999.0,5.0,5.0
深股通,0.8,2852785484.8,912.0,412.0
股权转让,1.17,17945961.1,25.0,12.0
无人驾驶,0.93,531692595.2,166.0,67.0
增强现实,0.73,56719008.0,32.0,15.0
人工智能,0.83,883415833.6,394.0,169.0
深证100R,0.47,1259966156.8,55.0,42.0
创业板综,1.33,1238476851.2,1049.0,291.0
海绵城市,0.53,28451017.6,24.0,10.0
高送转,1.64,334964478.4,169.0,42.0
虚拟现实,1.17,318780068.8,171.0,49.0
PPP模式,0.92,222186595.2,106.0,36.0
健康中国,0.56,141006398.4,69.0,25.0
证金持股,0.29,3619589606.4,123.0,101.0
航母概念,0.86,112852619.2,24.0,12.0
5G概念,1.42,788440806.4,245.0,77.0
2025规划,0.58,370595120.0,51.0,27.0
一带一路,0.83,1331927091.2,277.0,144.0
券商概念,0.6,389915168.0,44.0,8.0
量子通信,0.26,125949073.6,25.0,24.0
赛马概念,0.72,1788732.2,3.0,1.0
体育产业,1.06,80585643.2,52.0,18.0
沪股通,0.43,5890204339.2,753.0,483.0
人脑工程,0.9,32201486.4,15.0,4.0
上证380,0.66,763727334.4,225.0,133.0
无人机,1.13,251819257.6,114.0,52.0
超级电容,1.21,60134051.2,23.0,10.0
中证500,0.4,1280184115.2,284.0,191.0
充电桩,1.47,385685819.2,174.0,47.0
全息技术,0.12,13700264.0,7.0,4.0
免疫治疗,0.88,43345883.2,32.0,10.0
IPO受益,0.72,209596548.8,41.0,11.0
国产软件,0.7,287194315.2,160.0,65.0
小金属概念,-0.36,268040862.4,38.0,69.0
基因测序,0.9,49199006.4,36.0,17.0
在线旅游,0.85,21264273.9,20.0,6.0
氟化工,1.29,57975131.2,24.0,8.0
阿里概念,0.74,287758737.6,71.0,37.0
举牌,1.79,20504174.7,11.0,3.0
京津冀,1.07,55518872.0,42.0,10.0
国企改革,0.61,3562421683.2,833.0,454.0
燃料电池,1.09,246685971.2,97.0,45.0
智能家居,1.26,347094587.2,122.0,35.0
超导概念,1.48,23192375.1,9.0,6.0
粤港自贸,1.01,102942352.0,45.0,18.0
独家药品,-0.18,71420052.8,27.0,14.0
病毒防治,0.65,145286241.6,84.0,34.0
蓝宝石,1.38,51186708.8,15.0,5.0
沪企改革,1.15,92129750.4,29.0,11.0
彩票概念,-0.01,35741712.0,13.0,8.0
生态农业,0.46,26264245.3,25.0,15.0
医疗器械概念,1.04,439007948.8,226.0,77.0
国家安防,0.77,153616780.8,79.0,37.0
苹果概念,1.37,264492881.6,97.0,31.0
电商概念,0.7,632717824.0,217.0,107.0
婴童概念,1.34,120458371.2,112.0,24.0
在线教育,0.69,141833251.2,84.0,32.0
智能电视,0.06,26616671.6,11.0,3.0
网络安全,0.38,466684185.6,82.0,48.0
养老概念,0.82,272419924.8,86.0,30.0
特斯拉,1.55,454810419.2,158.0,47.0
上海自贸,0.96,90738664.0,24.0,9.0
手游概念,-0.19,70593252.8,27.0,20.0
智能穿戴,1.28,265625216.0,80.0,35.0
智能机器,0.78,326475241.6,112.0,54.0
创业成份,0.7,574156364.8,59.0,39.0
互联金融,0.48,1882710758.4,128.0,68.0
B股,-0.03,42688388.8,44.0,32.0
中超概念,0.75,21065109.5,7.0,1.0
大数据,0.67,464221337.6,209.0,90.0
土地流转,0.45,42392108.8,31.0,15.0
北斗导航,0.46,85925672.0,48.0,28.0
智慧城市,0.96,231616878.4,145.0,59.0
通用航空,0.16,108133080.0,23.0,17.0
海洋经济,0.72,69877859.2,16.0,11.0
地热能,0.86,8853325.3,10.0,3.0
3D打印,0.93,56478881.6,41.0,23.0
石墨烯,1.5,80173942.4,55.0,11.0
中药概念,0.61,186677380.8,103.0,39.0
食品安全,0.98,31484611.2,29.0,12.0
上证180_,-0.02,4184082636.8,79.0,95.0
上证50_,0.15,2639534694.4,19.0,29.0
央视50_,0.25,1519692518.4,28.0,21.0
油气设服,0.52,202482036.8,37.0,23.0
参股保险,0.38,566525619.2,47.0,28.0
页岩气,0.53,273040166.4,25.0,14.0
海工装备,0.62,112956483.2,27.0,13.0
参股新三板,1.07,133675950.4,74.0,26.0
水利建设,1.12,205640504.0,77.0,24.0
融资融券,0.73,8931493888.0,2357.0,1184.0
风能,0.65,635991398.4,130.0,79.0
长江三角,0.71,805200435.2,286.0,108.0
铁路基建,0.66,291071894.4,70.0,42.0
西部大开发,0.49,1047273062.4,363.0,207.0
太阳能,0.91,729641062.4,246.0,144.0
智能电网,1.56,178295857.6,135.0,34.0
LED,1.03,127723915.2,66.0,26.0
云计算,1.09,766667673.6,158.0,67.0
稀土永磁,-0.23,92249496.0,29.0,32.0
核能核电,1.11,276265318.4,93.0,43.0
锂电池,1.15,733834624.0,270.0,104.0
预盈预增,1.25,1304409984.0,683.0,262.0
预亏预减,0.28,726852608.0,454.0,334.0
深成500,0.56,2137415782.4,302.0,176.0
股权激励,0.84,434156620.8,143.0,61.0
滨海新区,0.59,20249616.8,14.0,6.0
移动支付,1.05,333628774.4,48.0,22.0
物联网,1.04,790659020.8,267.0,92.0
机构重仓,0.73,4171164928.0,616.0,309.0
深圳特区,1.28,902356787.2,253.0,82.0
生物疫苗,0.75,100922070.4,50.0,22.0
黄金概念,-0.19,151446977.6,25.0,30.0
基金重仓,0.49,665591782.4,90.0,56.0
QFII重仓,1.23,327811646.4,201.0,69.0
成渝特区,0.61,223374800.0,61.0,21.0
转债标的,1.04,749942425.6,353.0,130.0
参股银行,0.87,1096250675.2,153.0,64.0
参股期货,0.4,295480758.4,31.0,14.0
新材料,0.93,395115745.6,229.0,108.0
社保重仓,0.72,42446342.4,16.0,13.0
稀缺资源,-0.45,299710862.4,22.0,56.0
参股券商,0.48,395893921.6,87.0,42.0
化工原料,0.21,111686478.4,36.0,30.0
ST股,-0.23,46604848.0,54.0,60.0
网络游戏,-0.46,86085204.8,39.0,31.0
创投,0.85,439718784.0,204.0,83.0
中字头,0.25,1598122419.2,55.0,45.0
次新股,1.44,79264200.0,74.0,17.0
HS300_,0.1,5570846668.8,138.0,151.0
AH股,-0.07,3252417612.8,64.0,77.0
AB股,0.85,133504033.6,51.0,21.0
节能环保,1.05,354770878.4,299.0,97.0
新能源,0.75,559494067.2,123.0,75.0
煤化工,-0.27,236679604.8,29.0,39.0
军工,0.73,557234048.0,334.0,152.0
小红书概念,-0.58,42811443.2,25.0,32.0
首发经济,-0.29,28240960.0,14.0,24.0
冰雪经济,-0.11,21855903.9,10.0,21.0
人形机器人,3.89,109548843.2,64.0,8.0
谷子经济,0.96,46187718.4,29.0,27.0
智谱AI,0.29,34404635.2,18.0,16.0
并购重组概念,-0.47,123222161.6,23.0,56.0
华为海思,0.2,70876939.2,23.0,16.0
房屋检测,-1.08,20094932.3,9.0,27.0
AI眼镜,2.81,118644915.2,58.0,17.0
荣耀概念,1.67,98674956.8,36.0,15.0
财税数字化,0.21,43861528.0,14.0,24.0
玻璃基板,0.65,52958824.0,22.0,12.0
合成生物,-0.82,113235304.0,25.0,83.0
锂矿概念,-1.11,241000748.8,7.0,30.0
AI语料,1.19,32201160.0,16.0,9.0
碳纤维,-0.33,32339793.6,14.0,20.0
AI制药,-0.94,13049999.4,2.0,13.0
Kimi概念,1.42,45284788.8,17.0,7.0
铜缆高速连接,1.69,61835664.0,24.0,10.0
低空经济,-0.12,300491374.4,98.0,134.0
娃哈哈概念,-0.77,9184281.9,4.0,16.0
AIPC,2.55,89751667.2,35.0,5.0
可控核聚变,-0.24,37243862.4,9.0,10.0
AI手机,2.49,82206011.2,28.0,6.0
英伟达概念,1.59,128090940.8,36.0,12.0
柔性屏(折叠屏),0.72,96015361.6,41.0,33.0
Sora概念,0.38,33093160.0,22.0,18.0
微盘股,-1.13,67054294.4,87.0,308.0
飞行汽车(eVTOL),0.92,72936182.4,42.0,26.0
PEEK材料概念,1.63,25158933.1,18.0,7.0
小米汽车,1.13,322689203.2,45.0,22.0
东盟自贸区概念,-0.47,17599893.8,5.0,9.0
多模态AI,0.86,74220553.6,33.0,15.0
高带宽内存,0.06,13892870.9,7.0,6.0
短剧互动游戏,0.39,34133968.0,17.0,9.0
新型工业化,0.69,149177188.8,53.0,36.0
星闪概念,2.64,49806142.4,26.0,9.0
BC电池,-0.89,34459652.8,8.0,14.0
SPD概念,-1.66,6311270.4,0.0,11.0
减肥药,-1.02,36143920.0,2.0,23.0
机器人执行器,3.26,45870710.4,21.0,3.0
高压快充,1.07,37952012.8,24.0,18.0
空间计算,0.14,12164425.0,7.0,16.0
裸眼3D,0.06,30324340.8,9.0,14.0
混合现实,1.79,100357171.2,22.0,8.0
央企改革,-0.4,3333656627.2,135.0,303.0
中特估,-0.5,2257491686.4,20.0,55.0
液冷概念,0.97,104770694.4,41.0,20.0
存储芯片,1.17,96384809.6,38.0,15.0
光通信模块,1.27,86988985.6,39.0,18.0
数据要素,0.02,161945713.6,45.0,79.0
算力概念,0.81,616070963.2,70.0,67.0
ERP概念,1.84,21487766.1,10.0,7.0
MLOps概念,0.23,18072753.3,5.0,5.0
同步磁阻电机,2.46,5653240.4,4.0,1.0
时空大数据,-1.23,12706936.2,1.0,21.0
数字水印,-0.47,9800615.6,4.0,12.0
CPO概念,1.49,136420873.6,35.0,10.0
AI芯片,2.49,119231540.8,20.0,6.0
ChatGPT概念,0.98,198246412.8,50.0,25.0
电子后视镜,0.82,33766812.8,14.0,9.0
毫米波概念,0.71,46691174.4,21.0,17.0
蒙脱石散,-1.45,5577928.4,1.0,10.0
血氧仪,-0.65,12692246.5,3.0,10.0
第四代半导体,0.59,10865021.5,2.0,2.0
熊去氧胆酸,-0.85,32854496.0,4.0,17.0
PLC概念,2.84,33025900.8,9.0,0.0
数据确权,0.22,25859986.3,13.0,19.0
抗菌面料,-1.56,7805837.4,4.0,11.0
跨境电商,-0.29,137807411.2,50.0,79.0
复合集流体,-0.1,17677560.6,10.0,13.0
破净股,-0.78,2123555251.2,79.0,356.0
AIGC概念,0.48,183857379.2,60.0,51.0
Web3.0,0.05,43393273.6,25.0,22.0
供销社概念,-0.91,12389519.7,2.0,12.0
科创板做市股,0.67,181750739.2,24.0,20.0
科创板做市商,0.01,173464254.4,7.0,5.0
创新药,-0.99,145360177.6,17.0,68.0
世界杯,1.41,253675385.6,11.0,6.0
信创,0.08,323401534.4,105.0,130.0
熔盐储能,-0.7,7090976.8,1.0,7.0
空气能热泵,-0.2,117262902.4,13.0,16.0
Chiplet概念,0.49,67885203.2,18.0,10.0
减速器,2.42,56477116.8,45.0,14.0
轮毂电机,0.32,5216352.2,4.0,3.0
生物质能发电,-1.11,19310312.0,2.0,23.0
TOPCon电池,-0.99,56951812.8,9.0,32.0
光伏高速公路,-0.98,10397502.4,0.0,7.0
钒电池,-0.96,47367448.0,4.0,16.0
钙钛矿电池,-0.48,57388288.0,11.0,21.0
汽车一体化压铸,0.85,31736726.4,17.0,12.0
麒麟电池,1.13,125394046.4,4.0,4.0
机器人概念,1.54,611991398.4,283.0,165.0
汽车热管理,1.39,74468054.4,53.0,23.0
F5G概念,1.47,55678484.8,15.0,8.0
超超临界发电,-0.21,83975873.6,9.0,30.0
粮食概念,-1.22,19749250.6,2.0,26.0
痘病毒防治,-0.66,60006550.4,12.0,43.0
数字哨兵,-0.46,7614396.6,4.0,7.0
千金藤素,-1.3,13325819.9,2.0,3.0
噪声防治,1.41,3048447.8,4.0,4.0
新型城镇化,-1.4,40266638.4,15.0,82.0
户外露营,0.03,12421504.9,9.0,16.0
肝炎概念,-0.95,39975584.0,8.0,37.0
统一大市场,-0.5,35011336.0,7.0,30.0
建筑节能,0.0,19045768.4,13.0,28.0
电子身份证,-0.21,30013424.0,12.0,21.0
托育服务,-0.31,8304186.4,4.0,8.0
啤酒概念,-1.35,23314395.3,1.0,15.0
中俄贸易概念,-0.43,45012067.2,14.0,44.0
跨境支付,-0.24,1116031513.6,20.0,26.0
土壤修复,-0.17,18759444.8,7.0,26.0
智慧灯杆,-0.08,12071908.2,10.0,14.0
净水概念,-1.89,116240400.0,2.0,17.0
民爆概念,0.66,16301628.1,10.0,7.0
气溶胶检测,0.81,21432880.5,6.0,5.0
东数西算,0.42,97519696.0,36.0,22.0
重组蛋白,-1.04,14660413.1,3.0,10.0
数字经济,0.0,154845409.6,69.0,88.0
新冠药物,-0.9,52079627.2,10.0,45.0
百元股,1.99,1223870848.0,51.0,27.0
地下管网,-1.28,28201022.4,7.0,37.0
电子纸概念,0.34,36827992.0,8.0,6.0
幽门螺杆菌概念,-0.92,45339323.2,8.0,43.0
虚拟数字人,-0.03,324976684.8,42.0,39.0
DRG/DIP,-1.01,12732543.6,2.0,16.0
低价股,-1.05,207672964.8,41.0,182.0
动力电池回收,-0.18,68703876.8,10.0,28.0
昨日连板_含一字,2.77,7959653.2,13.0,7.0
昨日涨停_含一字,1.59,49243721.6,42.0,37.0
EDR概念,1.82,27187372.8,5.0,9.0
IGBT概念,-0.07,189490524.8,19.0,19.0
数据安全,-0.15,84761403.2,26.0,50.0
调味品概念,-0.27,68042616.0,10.0,21.0
预制菜概念,-0.53,63620430.4,16.0,39.0
绿色电力,-0.74,464871552.0,23.0,103.0
培育钻石,-1.09,13414892.4,3.0,10.0
职业教育,-1.08,62979361.6,23.0,48.0
发电机概念,0.45,12382993.2,10.0,11.0
华为欧拉,-0.26,28090126.4,5.0,12.0
PVDF概念,-1.23,27009190.4,6.0,8.0
环氧丙烷,-0.67,30185982.4,5.0,10.0
磷化工,-1.0,69257244.8,11.0,32.0
元宇宙概念,0.6,427431064.0,77.0,62.0
国资云概念,-0.07,31613396.8,6.0,11.0
植物照明,-0.34,15471664.1,8.0,9.0
碳基材料,-0.82,17306203.2,7.0,12.0
专精特新,0.41,440803865.6,384.0,375.0
工业母机,0.91,118510409.6,50.0,29.0
抽水蓄能,-0.13,87154726.4,6.0,25.0
激光雷达,1.28,42989302.4,25.0,8.0
内贸流通,-0.33,141779867.2,57.0,105.0
宁组合,-0.43,393204305.6,6.0,18.0
茅指数,0.29,1257638656.0,20.0,22.0
机器视觉,1.56,48028406.4,48.0,19.0
